,Unnamed: 0,Date,ID,Username,Tweets,case folding,data cleaning,tokenisasi,normalisasi,stopwords,stemming,Text Tweet,klasifikasi
145,5068,11/22/2021 11:40,1.46E+23,Jawa Pos,b'Kemendikbudristek Buka Peluang Sempurnakan Permen PPKS https://t.co/01UYYGh2yE',b'kemendikbudristek buka peluang sempurnakan permen ppks https://t.co/01uyygh2ye',kemendikbudristek buka peluang sempurnakan permen ppks,"['kemendikbudristek', 'buka', 'peluang', 'sempurnakan', 'permen', 'ppks']","['kemendikbudristek', 'buka', 'peluang', 'sempurnakan', 'permendukbidristek', 'ppks']",kemendikbudristek buka peluang sempurnakan permendukbidristek ppks,"['kemendikbudristek', 'buka', 'peluang', 'sempurna', 'permendukbidristek', 'ppks']","['kemendikbudristek', 'buka', 'peluang', 'sempurna', 'permendukbidristek', 'ppks']",Positif
146,5413,11/20/2021 14:44,1.46E+23,edunews.id,"b'Kemendikbudristek Perintahkan Seluruh Pimpinan Kampus Segera Membuat Aturan Turunan Permen PPKS!: JAKARTA, EDUNEWS.\xe2\x80\xa6 https://t.co/xRPZu5x1F2'","b'kemendikbudristek perintahkan seluruh pimpinan kampus segera membuat aturan turunan permen ppks!: jakarta, edunews.\xe2\x80\xa6 https://t.co/xrpzu5x1f2'",kemendikbudristek perintahkan seluruh pimpinan kampus segera membuat aturan turunan permen ppks jakarta edunews,"['kemendikbudristek', 'perintahkan', 'seluruh', 'pimpinan', 'kampus', 'segera', 'membuat', 'aturan', 'turunan', 'permen', 'ppks', 'jakarta', 'edunews']","['kemendikbudristek', 'perintahkan', 'seluruh', 'pimpinan', 'kampus', 'segera', 'membuat', 'aturan', 'turunan', 'permendukbidristek', 'ppks', 'jakarta', 'edunews']",kemendikbudristek perintahkan pimpinan kampus aturan turunan permendukbidristek ppks jakarta edunews,"['kemendikbudristek', 'perintah', 'pimpin', 'kampus', 'atur', 'turun', 'permendukbidristek', 'ppks', 'jakarta', 'edunews']","['kemendikbudristek', 'perintah', 'pimpin', 'kampus', 'atur', 'turun', 'permendukbidristek', 'ppks', 'jakarta', 'edunews']",Positif
147,10,11/28/2021 12:40,1.46E+23,eja. jd Thanos aja deh,b'RT @Kemenag_RI: Kementerian Agama mendukung kebijakan Kemendikbud Ristek terkait Pencegahan dan Penanganan Kekerasan Seksual (PPKS) di ling\xe2\x80\xa6',b'rt @kemenag_ri: kementerian agama mendukung kebijakan kemendikbud ristek terkait pencegahan dan penanganan kekerasan seksual (ppks) di ling\xe2\x80\xa6',kementerian agama mendukung kebijakan kemendikbud ristek terkait pencegahan dan penanganan kekerasan seksual ppks di ling,"['kementerian', 'agama', 'mendukung', 'kebijakan', 'kemendikbud', 'ristek', 'terkait', 'pencegahan', 'dan', 'penanganan', 'kekerasan', 'seksual', 'ppks', 'di', 'ling']","['kementerian', 'agama', 'mendukung', 'kebijakan', 'kemendikbud', 'ristek', 'terkait', 'pencegahan', 'dan', 'penanganan', 'kekerasan', 'seksual', 'ppks', 'di', 'ling']",kementerian agama mendukung kebijakan kemendikbud ristek terkait pencegahan penanganan kekerasan seksual ppks ling,"['menteri', 'agama', 'dukung', 'bijak', 'kemendikbud', 'ristek', 'kait', 'cegah', 'tangan', 'keras', 'seksual', 'ppks', 'ling']","['menteri', 'agama', 'dukung', 'bijak', 'kemendikbud', 'ristek', 'kait', 'cegah', 'tangan', 'keras', 'seksual', 'ppks', 'ling']",Positif
148,947,11/25/2021 11:54,1.46E+23,BEM FIA UI,"b'Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi telah meresmikan aturan baru yaitu Permendikbudristek No.\xe2\x80\xa6 https://t.co/EOfKQHq74q'","b'kementerian pendidikan, kebudayaan, riset, dan teknologi telah meresmikan aturan baru yaitu permendikbudristek no.\xe2\x80\xa6 https://t.co/eofkqhq74q'",kementerian pendidikan kebudayaan riset dan teknologi telah meresmikan aturan baru yaitu permendikbudristek no,"['kementerian', 'pendidikan', 'kebudayaan', 'riset', 'dan', 'teknologi', 'telah', 'meresmikan', 'aturan', 'baru', 'yaitu', 'permendikbudristek', 'no']","['kementerian', 'pendidikan', 'kebudayaan', 'riset', 'dan', 'teknologi', 'telah', 'meresmikan', 'aturan', 'baru', 'yaitu', 'permendikbudristek', 'no']",kementerian pendidikan kebudayaan riset teknologi meresmikan aturan permendikbudristek no,"['menteri', 'didik', 'budaya', 'riset', 'teknologi', 'resmi', 'atur', 'permendikbudristek', 'no']","['menteri', 'didik', 'budaya', 'riset', 'teknologi', 'resmi', 'atur', 'permendikbudristek', 'no']",Positif
149,1075,11/24/2021 8:17,1.46E+23,PPKS Medan,"b'Kepala PPKS, Bapak Dr. M. Edwin Syahputra Lubis bersama Kepala Bagian Penelitian PPKS, Bapak Dr. Agus Susanto dan d\xe2\x80\xa6 https://t.co/afsjaxDyL0'","b'kepala ppks, bapak dr. m. edwin syahputra lubis bersama kepala bagian penelitian ppks, bapak dr. agus susanto dan d\xe2\x80\xa6 https://t.co/afsjaxdyl0'",kepala ppks bapak dr edwin syahputra lubis bersama kepala bagian penelitian ppks bapak dr agus susanto dan,"['kepala', 'ppks', 'bapak', 'dr', 'edwin', 'syahputra', 'lubis', 'bersama', 'kepala', 'bagian', 'penelitian', 'ppks', 'bapak', 'dr', 'agus', 'susanto', 'dan']","['kepala', 'ppks', 'bapak', 'dr', 'edwin', 'syahputra', 'lubis', 'bersama', 'kepala', 'bagian', 'penelitian', 'ppks', 'bapak', 'dr', 'agus', 'susanto', 'dan']",kepala ppks dr edwin syahputra lubis kepala penelitian ppks dr agus susanto,"['kepala', 'ppks', 'dr', 'edwin', 'syahputra', 'lubis', 'kepala', 'teliti', 'ppks', 'dr', 'agus', 'susanto']","['kepala', 'ppks', 'dr', 'edwin', 'syahputra', 'lubis', 'kepala', 'teliti', 'ppks', 'dr', 'agus', 'susanto']",Positif
150,1040,11/24/2021 11:20,1.46E+23,Hasril Hasan,"b'RT @PPKS_ID: Kepala PPKS, Bapak Dr. M. Edwin Syahputra Lubis bersama Kepala Bagian Penelitian PPKS, Bapak Dr. Agus Susanto dan dua Peneliti\xe2\x80\xa6'","b'rt @ppks_id: kepala ppks, bapak dr. m. edwin syahputra lubis bersama kepala bagian penelitian ppks, bapak dr. agus susanto dan dua peneliti\xe2\x80\xa6'",kepala ppks bapak dr edwin syahputra lubis bersama kepala bagian penelitian ppks bapak dr agus susanto dan dua peneliti,"['kepala', 'ppks', 'bapak', 'dr', 'edwin', 'syahputra', 'lubis', 'bersama', 'kepala', 'bagian', 'penelitian', 'ppks', 'bapak', 'dr', 'agus', 'susanto', 'dan', 'dua', 'peneliti']","['kepala', 'ppks', 'bapak', 'dr', 'edwin', 'syahputra', 'lubis', 'bersama', 'kepala', 'bagian', 'penelitian', 'ppks', 'bapak', 'dr', 'agus', 'susanto', 'dan', 'dua', 'peneliti']",kepala ppks dr edwin syahputra lubis kepala penelitian ppks dr agus susanto peneliti,"['kepala', 'ppks', 'dr', 'edwin', 'syahputra', 'lubis', 'kepala', 'teliti', 'ppks', 'dr', 'agus', 'susanto', 'teliti']","['kepala', 'ppks', 'dr', 'edwin', 'syahputra', 'lubis', 'kepala', 'teliti', 'ppks', 'dr', 'agus', 'susanto', 'teliti']",Positif
151,973,11/25/2021 4:35,1.46E+23,PPKS Medan,"b'Kesabaran, dedikasi, serta kebaikan dari guru telah membawa kita ke titik yang lebih baik. Terima kasih atas semua\xe2\x80\xa6 https://t.co/9dZRGfBuWq'","b'kesabaran, dedikasi, serta kebaikan dari guru telah membawa kita ke titik yang lebih baik. terima kasih atas semua\xe2\x80\xa6 https://t.co/9dzrgfbuwq'",kesabaran dedikasi serta kebaikan dari guru telah membawa kita ke titik yang lebih baik terima kasih atas semua,"['kesabaran', 'dedikasi', 'serta', 'kebaikan', 'dari', 'guru', 'telah', 'membawa', 'kita', 'ke', 'titik', 'yang', 'lebih', 'baik', 'terima', 'kasih', 'atas', 'semua']","['kesabaran', 'dedikasi', 'serta', 'kebaikan', 'dari', 'guru', 'telah', 'membawa', 'kita', 'ke', 'titik', 'yang', 'lebih', 'baik', 'terima', 'kasih', 'atas', 'semua']",kesabaran dedikasi kebaikan guru membawa titik terima kasih,"['sabar', 'dedikasi', 'baik', 'guru', 'bawa', 'titik', 'terima', 'kasih']","['sabar', 'dedikasi', 'guru', 'bawa', 'titik', 'terima', 'kasih']",Positif
152,275,11/27/2021 1:19,1.46E+22,yulkurniawati,b'#Fokus \xe2\x80\x94  Keterbelahan suara mahasiswa (muslim) dalam menyikapi Permen PPKS bukan tanpa sebab. Mahasiswa sampai saa\xe2\x80\xa6 https://t.co/1ouOoUxd3A',b'#fokus \xe2\x80\x94  keterbelahan suara mahasiswa (muslim) dalam menyikapi permen ppks bukan tanpa sebab. mahasiswa sampai saa\xe2\x80\xa6 https://t.co/1ouoouxd3a',keterbelahan suara mahasiswa muslim dalam menyikapi permen ppks bukan tanpa sebab mahasiswa sampai saa,"['keterbelahan', 'suara', 'mahasiswa', 'muslim', 'dalam', 'menyikapi', 'permen', 'ppks', 'bukan', 'tanpa', 'sebab', 'mahasiswa', 'sampai', 'saa']","['keterbelahan', 'suara', 'mahasiswa', 'muslim', 'dalam', 'menyikapi', 'permendukbidristek', 'ppks', 'bukan', 'tanpa', 'sebab', 'mahasiswa', 'sampai', 'saa']",keterbelahan suara mahasiswa muslim menyikapi permendukbidristek ppks mahasiswa saa,"['belah', 'suara', 'mahasiswa', 'muslim', 'sikap', 'permendukbidristek', 'ppks', 'mahasiswa', 'saa']","['belah', 'suara', 'mahasiswa', 'muslim', 'sikap', 'permendukbidristek', 'ppks', 'mahasiswa', 'saa']",Positif
153,5349,11/22/2021 3:59,1.46E+23,PPKS Medan,b'Bagaimana keunggulan tanaman ini untuk kesehatan maupun pendapatan khususnya bagi pekebun sawit?\nSimak PPKS Note be\xe2\x80\xa6 https://t.co/oFHzSljGLe',b'bagaimana keunggulan tanaman ini untuk kesehatan maupun pendapatan khususnya bagi pekebun sawit?\nsimak ppks note be\xe2\x80\xa6 https://t.co/ofhzsljgle',bagaimana keunggulan tanaman ini untuk kesehatan maupun pendapatan khususnya bagi pekebun sawit nsimak ppks note be,"['bagaimana', 'keunggulan', 'tanaman', 'ini', 'untuk', 'kesehatan', 'maupun', 'pendapatan', 'khususnya', 'bagi', 'pekebun', 'sawit', 'nsimak', 'ppks', 'note', 'be']","['bagaimana', 'keunggulan', 'tanaman', 'ini', 'untuk', 'kesehatan', 'maupun', 'pendapatan', 'khususnya', 'bagi', 'pekebun', 'sawit', 'nsimak', 'ppks', 'note', 'be']",keunggulan tanaman kesehatan pendapatan pekebun sawit nsimak ppks note be,"['unggul', 'tanam', 'sehat', 'dapat', 'kebun', 'sawit', 'nsimak', 'ppks', 'note', 'be']","['unggul', 'tanam', 'sehat', 'kebun', 'sawit', 'nsimak', 'ppks', 'note', 'be']",Positif
154,5261,11/22/2021 7:45,1.46E+23,Hasril Hasan,b'RT @PPKS_ID: Bagaimana keunggulan tanaman ini untuk kesehatan maupun pendapatan khususnya bagi pekebun sawit?\nSimak PPKS Note berikut sahab\xe2\x80\xa6',b'rt @ppks_id: bagaimana keunggulan tanaman ini untuk kesehatan maupun pendapatan khususnya bagi pekebun sawit?\nsimak ppks note berikut sahab\xe2\x80\xa6',bagaimana keunggulan tanaman ini untuk kesehatan maupun pendapatan khususnya bagi pekebun sawit nsimak ppks note berikut sahab,"['bagaimana', 'keunggulan', 'tanaman', 'ini', 'untuk', 'kesehatan', 'maupun', 'pendapatan', 'khususnya', 'bagi', 'pekebun', 'sawit', 'nsimak', 'ppks', 'note', 'berikut', 'sahab']","['bagaimana', 'keunggulan', 'tanaman', 'ini', 'untuk', 'kesehatan', 'maupun', 'pendapatan', 'khususnya', 'bagi', 'pekebun', 'sawit', 'nsimak', 'ppks', 'note', 'berikut', 'sahab']",keunggulan tanaman kesehatan pendapatan pekebun sawit nsimak ppks note sahab,"['unggul', 'tanam', 'sehat', 'dapat', 'kebun', 'sawit', 'nsimak', 'ppks', 'note', 'sahab']","['unggul', 'tanam', 'sehat', 'kebun', 'sawit', 'nsimak', 'ppks', 'note', 'sahab']",Positif
155,983,11/25/2021 1:32,1.46E+23,WARBON - SHOP,b'Kiayi Said Aqil selesaikan konterversi PPKS Permendikbud denan rapi bersama menteri Nadiem #kiaisaid #buyasaid\xe2\x80\xa6 https://t.co/gsIi6sFywg',b'kiayi said aqil selesaikan konterversi ppks permendikbud denan rapi bersama menteri nadiem #kiaisaid #buyasaid\xe2\x80\xa6 https://t.co/gsii6sfywg',kiayi said aqil selesaikan konterversi ppks permendikbud denan rapi bersama menteri nadiem,"['kiayi', 'said', 'aqil', 'selesaikan', 'konterversi', 'ppks', 'permendikbud', 'denan', 'rapi', 'bersama', 'menteri', 'nadiem']","['kiayi', 'said', 'aqil', 'selesaikan', 'konterversi', 'ppks', 'permendukbidristek', 'denan', 'rapi', 'bersama', 'menteri', 'nadiem']",kiayi said aqil selesaikan konterversi ppks permendukbidristek denan rapi menteri nadiem,"['kiayi', 'said', 'aqil', 'selesai', 'konterversi', 'ppks', 'permendukbidristek', 'den', 'rapi', 'menteri', 'nadiem']","['kiayi', 'said', 'aqil', 'selesai', 'konterversi', 'ppks', 'permendukbidristek', 'den', 'rapi', 'menteri', 'nadiem']",Positif
156,894,11/26/2021 4:52,1.46E+23,Jendela Bangsa,b'Kiyai Said Aqi selesaikan kontroversi ppks permendikbud\n#kiaisaid #buyasaid #saidaqil #ketumPBNU #MuktamarNU34\xe2\x80\xa6 https://t.co/vzM0czv3Eb',b'kiyai said aqi selesaikan kontroversi ppks permendikbud\n#kiaisaid #buyasaid #saidaqil #ketumpbnu #muktamarnu34\xe2\x80\xa6 https://t.co/vzm0czv3eb',kiyai said aqi selesaikan kontroversi ppks permendikbud,"['kiyai', 'said', 'aqi', 'selesaikan', 'kontroversi', 'ppks', 'permendikbud']","['kiyai', 'said', 'aqi', 'selesaikan', 'kontroversi', 'ppks', 'permendukbidristek']",kiyai said aqi selesaikan kontroversi ppks permendukbidristek,"['kiyai', 'said', 'aqi', 'selesai', 'kontroversi', 'ppks', 'permendukbidristek']","['kiyai', 'said', 'aqi', 'selesai', 'kontroversi', 'ppks', 'permendukbidristek']",Positif
157,976,11/25/2021 3:30,1.46E+23,Зима,b'Kiyai Said Aqul selesaikan kontroversi PPKS Perkemendikbud dengan rapi bersama Menteri Nadiem \xf0\x9f\x91\x8d\n#kiaisaid #buyasaid\xe2\x80\xa6 https://t.co/MYegCPKLsg',b'kiyai said aqul selesaikan kontroversi ppks perkemendikbud dengan rapi bersama menteri nadiem \xf0\x9f\x91\x8d\n#kiaisaid #buyasaid\xe2\x80\xa6 https://t.co/myegcpklsg',kiyai said aqul selesaikan kontroversi ppks perkemendikbud dengan rapi bersama menteri nadiem xf,"['kiyai', 'said', 'aqul', 'selesaikan', 'kontroversi', 'ppks', 'perkemendikbud', 'dengan', 'rapi', 'bersama', 'menteri', 'nadiem', 'xf']","['kiyai', 'said', 'aqul', 'selesaikan', 'kontroversi', 'ppks', 'perkemendikbud', 'dengan', 'rapi', 'bersama', 'menteri', 'nadiem', 'xf']",kiyai said aqul selesaikan kontroversi ppks perkemendikbud rapi menteri nadiem,"['kiyai', 'said', 'aqul', 'selesai', 'kontroversi', 'ppks', 'perkemendikbud', 'rapi', 'menteri', 'nadiem']","['kiyai', 'said', 'aqul', 'selesai', 'kontroversi', 'ppks', 'perkemendikbud', 'rapi', 'menteri', 'nadiem']",Positif
158,975,11/25/2021 4:22,1.46E+23,riani anjani,b'Kiyai Saiq Aqil Selesaikan Kontroversi PPKS Permendikbud dengan rapi https://t.co/y7C6aAUHRH',b'kiyai saiq aqil selesaikan kontroversi ppks permendikbud dengan rapi https://t.co/y7c6aauhrh',kiyai saiq aqil selesaikan kontroversi ppks permendikbud dengan rapi,"['kiyai', 'saiq', 'aqil', 'selesaikan', 'kontroversi', 'ppks', 'permendikbud', 'dengan', 'rapi']","['kiyai', 'saiq', 'aqil', 'selesaikan', 'kontroversi', 'ppks', 'permendukbidristek', 'dengan', 'rapi']",kiyai saiq aqil selesaikan kontroversi ppks permendukbidristek rapi,"['kiyai', 'saiq', 'aqil', 'selesai', 'kontroversi', 'ppks', 'permendukbidristek', 'rapi']","['kiyai', 'saiq', 'aqil', 'selesai', 'kontroversi', 'ppks', 'permendukbidristek', 'rapi']",Positif
159,928,11/25/2021 15:17,1.46E+23,REI & CO LAWYER OFFICE,b'Komisi V Sebut Permendikbud PPKS Harus Dicabut dan Tolak RUU\xc2\xa0TPKS https://t.co/nkYkaBmlCU',b'komisi v sebut permendikbud ppks harus dicabut dan tolak ruu\xc2\xa0tpks https://t.co/nkykabmlcu',komisi sebut permendikbud ppks harus dicabut dan tolak ruu xc tpks,"['komisi', 'sebut', 'permendikbud', 'ppks', 'harus', 'dicabut', 'dan', 'tolak', 'ruu', 'xc', 'tpks']","['komisi', 'sebut', 'permendukbidristek', 'ppks', 'harus', 'dicabut', 'dan', 'tolak', 'ruu', 'xc', 'tpks']",komisi permendukbidristek ppks dicabut tolak ruu tpks,"['komisi', 'permendukbidristek', 'ppks', 'cabut', 'tolak', 'ruu', 'tpks']","['komisi', 'permendukbidristek', 'ppks', 'cabut', 'tolak', 'ruu', 'tpks']",Negatif
160,5429,11/20/2021 13:20,1.46E+23,kriyip,b'RT @MCAOps: Kongres Pemuda Indonesia (KPI) akan melayangkan somasi kepada Kemendikbud Ristek RI terkait Permendikbud Nomor 30 tahun 2021 te\xe2\x80\xa6',b'rt @mcaops: kongres pemuda indonesia (kpi) akan melayangkan somasi kepada kemendikbud ristek ri terkait permendikbud nomor 30 tahun 2021 te\xe2\x80\xa6',kongres pemuda indonesia kpi akan melayangkan somasi kepada kemendikbud ristek ri terkait permendikbud nomor tahun te,"['kongres', 'pemuda', 'indonesia', 'kpi', 'akan', 'melayangkan', 'somasi', 'kepada', 'kemendikbud', 'ristek', 'ri', 'terkait', 'permendikbud', 'nomor', 'tahun', 'te']","['kongres', 'pemuda', 'indonesia', 'kpi', 'akan', 'melayangkan', 'somasi', 'kepada', 'kemendikbud', 'ristek', 'ri', 'terkait', 'permendukbidristek', 'nomor', 'tahun', 'te']",kongres pemuda indonesia kpi melayangkan somasi kemendikbud ristek ri terkait permendukbidristek nomor te,"['kongres', 'pemuda', 'indonesia', 'kpi', 'layang', 'somasi', 'kemendikbud', 'ristek', 'ri', 'kait', 'permendukbidristek', 'nomor', 'te']","['kongres', 'pemuda', 'indonesia', 'kpi', 'layang', 'somasi', 'kemendikbud', 'ristek', 'ri', 'kait', 'permendukbidristek', 'nomor', 'te']",Positif
161,3014,11/23/2021 3:58,1.46E+23,BEM PM UDAYANA,b'[Kontroversi Permendikbud PPKS: Cegah atau Legalkan Zina?]\n\nMaraknya kasus kekerasan seksual di ruang lingkup pendi\xe2\x80\xa6 https://t.co/FwGXgLrZO1',b'[kontroversi permendikbud ppks: cegah atau legalkan zina?]\n\nmaraknya kasus kekerasan seksual di ruang lingkup pendi\xe2\x80\xa6 https://t.co/fwgxglrzo1',kontroversi permendikbud ppks cegah atau legalkan zina nmaraknya kasus kekerasan seksual di ruang lingkup pendi,"['kontroversi', 'permendikbud', 'ppks', 'cegah', 'atau', 'legalkan', 'zina', 'nmaraknya', 'kasus', 'kekerasan', 'seksual', 'di', 'ruang', 'lingkup', 'pendi']","['kontroversi', 'permendukbidristek', 'ppks', 'cegah', 'atau', 'legalkan', 'zina', 'nmaraknya', 'kasus', 'kekerasan', 'seksual', 'di', 'ruang', 'lingkup', 'pendi']",kontroversi permendukbidristek ppks cegah legalkan zina nmaraknya kekerasan seksual ruang lingkup pendi,"['kontroversi', 'permendukbidristek', 'ppks', 'cegah', 'legal', 'zina', 'nmaraknya', 'keras', 'seksual', 'ruang', 'lingkup', 'pendi']","['kontroversi', 'permendukbidristek', 'ppks', 'cegah', 'legal', 'zina', 'nmaraknya', 'keras', 'seksual', 'ruang', 'lingkup', 'pendi']",Positif
162,2871,11/23/2021 4:40,1.46E+21,Medioker,b'RT @BEM_Udayana: [Kontroversi Permendikbud PPKS: Cegah atau Legalkan Zina?]\n\nMaraknya kasus kekerasan seksual di ruang lingkup pendidikan b\xe2\x80\xa6',b'rt @bem_udayana: [kontroversi permendikbud ppks: cegah atau legalkan zina?]\n\nmaraknya kasus kekerasan seksual di ruang lingkup pendidikan b\xe2\x80\xa6',kontroversi permendikbud ppks cegah atau legalkan zina nmaraknya kasus kekerasan seksual di ruang lingkup pendidikan,"['kontroversi', 'permendikbud', 'ppks', 'cegah', 'atau', 'legalkan', 'zina', 'nmaraknya', 'kasus', 'kekerasan', 'seksual', 'di', 'ruang', 'lingkup', 'pendidikan']","['kontroversi', 'permendukbidristek', 'ppks', 'cegah', 'atau', 'legalkan', 'zina', 'nmaraknya', 'kasus', 'kekerasan', 'seksual', 'di', 'ruang', 'lingkup', 'pendidikan']",kontroversi permendukbidristek ppks cegah legalkan zina nmaraknya kekerasan seksual ruang lingkup pendidikan,"['kontroversi', 'permendukbidristek', 'ppks', 'cegah', 'legal', 'zina', 'nmaraknya', 'keras', 'seksual', 'ruang', 'lingkup', 'didik']","['kontroversi', 'permendukbidristek', 'ppks', 'cegah', 'legal', 'zina', 'nmaraknya', 'keras', 'seksual', 'ruang', 'lingkup', 'didik']",Positif
163,4739,11/22/2021 14:26,1.46E+23,TintaSiyasi.com,"b'Kontroversi Permendikbud Ristek PPKS, Seks Bebas Dilegalkan?\n\nOleh: Mesi Tri Jayanti, S.H\n[Sahabat TintaSiyasi]\n\nhttps://t.co/ci6WyzKMNE'","b'kontroversi permendikbud ristek ppks, seks bebas dilegalkan?\n\noleh: mesi tri jayanti, s.h\n[sahabat tintasiyasi]\n\nhttps://t.co/ci6wyzkmne'",kontroversi permendikbud ristek ppks seks bebas dilegalkan noleh mesi tri jayanti sahabat tintasiyasi,"['kontroversi', 'permendikbud', 'ristek', 'ppks', 'seks', 'bebas', 'dilegalkan', 'noleh', 'mesi', 'tri', 'jayanti', 'sahabat', 'tintasiyasi']","['kontroversi', 'permendukbidristek', 'ristek', 'ppks', 'seks', 'bebas', 'dilegalkan', 'oleh', 'mesi', 'tri', 'jayanti', 'sahabat', 'tintasiyasi']",kontroversi permendukbidristek ristek ppks seks bebas dilegalkan mesi tri jayanti sahabat tintasiyasi,"['kontroversi', 'permendukbidristek', 'ristek', 'ppks', 'seks', 'bebas', 'legal', 'mes', 'tri', 'jayanti', 'sahabat', 'tintasiyasi']","['kontroversi', 'permendukbidristek', 'ristek', 'ppks', 'seks', 'bebas', 'legal', 'mes', 'tri', 'jayanti', 'sahabat', 'tintasiyasi']",Negatif
164,4922,11/22/2021 13:12,1.46E+23,Progresnews ID,"b'\xe2\x80\x9cBerarti kalau korban setuju, berarti boleh?\xe2\x80\x9d mungkin itu gambaran sederhananya.\nhttps://t.co/MWIBKw59Ij'","b'\xe2\x80\x9cberarti kalau korban setuju, berarti boleh?\xe2\x80\x9d mungkin itu gambaran sederhananya.\nhttps://t.co/mwibkw59ij'",cberarti kalau korban setuju berarti boleh mungkin itu gambaran sederhananya,"['cberarti', 'kalau', 'korban', 'setuju', 'berarti', 'boleh', 'mungkin', 'itu', 'gambaran', 'sederhananya']","['berarti', 'kalau', 'korban', 'setuju', 'berarti', 'boleh', 'mungkin', 'itu', 'gambaran', 'sederhananya']",korban setuju gambaran sederhananya,"['korban', 'tuju', 'gambar', 'sederhana']","['korban', 'tuju', 'gambar', 'sederhana']",Positif
